1.2012	-1.22195	-161.035
1.21121	-1.24973	-161.241
1.22122	-1.27747	-161.453
1.23123	-1.30517	-161.672
1.24124	-1.33286	-161.896
1.25125	-1.36053	-162.127
1.26126	-1.3882	-162.364
1.27127	-1.41587	-162.607
1.28128	-1.44357	-162.856
1.29129	-1.47128	-163.111
1.3013	-1.49904	-163.372
1.31131	-1.52685	-163.639
1.32132	-1.55472	-163.913
1.33133	-1.58266	-164.192
1.34134	-1.61068	-164.478
1.35135	-1.63881	-164.769
1.36136	-1.66704	-165.067
1.37137	-1.69539	-165.37
1.38138	-1.72388	-165.68
1.39139	-1.75252	-165.996
1.4014	-1.78132	-166.317
1.41141	-1.81029	-166.645
1.42142	-1.83946	-166.978
1.43143	-1.86883	-167.317
1.44144	-1.89842	-167.662
1.45145	-1.92824	-168.013
1.46146	-1.95831	-168.37
1.47147	-1.98864	-168.732
1.48148	-2.01926	-169.1
1.49149	-2.05017	-169.474
1.5015	-2.08138	-169.853
1.51151	-2.11293	-170.238
1.52152	-2.14481	-170.629
1.53153	-2.17705	-171.025
1.54154	-2.20966	-171.426
1.55155	-2.24267	-171.833
1.56156	-2.27607	-172.245
1.57157	-2.3099	-172.662
1.58158	-2.34417	-173.084
1.59159	-2.37888	-173.512
1.6016	-2.41407	-173.944
1.61161	-2.44974	-174.382
1.62162	-2.48591	-174.824
1.63163	-2.5226	-175.271
1.64164	-2.55982	-175.723
1.65165	-2.59759	-176.179
1.66166	-2.63592	-176.64
1.67167	-2.67482	-177.105
1.68168	-2.71432	-177.575
1.69169	-2.75442	-178.049
1.7017	-2.79515	-178.527
1.71171	-2.83651	-179.009
1.72172	-2.87852	-179.495
1.73173	-2.92119	-179.984
1.74174	-2.96453	-180.478
1.75175	-3.00857	-180.974
1.76176	-3.0533	-181.475
1.77177	-3.09874	-181.978
1.78178	-3.1449	-182.485
1.79179	-3.1918	-182.995
1.8018	-3.23944	-183.507
1.81181	-3.28783	-184.023
1.82182	-3.33698	-184.54
1.83183	-3.3869	-185.061
1.84184	-3.4376	-185.584
1.85185	-3.48908	-186.109
1.86186	-3.54136	-186.636
1.87187	-3.59443	-187.165
1.88188	-3.64831	-187.695
1.89189	-3.70299	-188.227
1.9019	-3.75848	-188.761
1.91191	-3.81479	-189.296
1.92192	-3.87192	-189.832
1.93193	-3.92987	-190.369
1.94194	-3.98864	-190.907
1.95195	-4.04823	-191.446
1.96196	-4.10864	-191.985
1.97197	-4.16988	-192.525
1.98198	-4.23193	-193.064
1.99199	-4.2948	-193.604
2.002	-4.35849	-194.144
2.01201	-4.42299	-194.684
2.02202	-4.4883	-195.223
2.03203	-4.5544	-195.762
2.04204	-4.62131	-196.3
2.05205	-4.68901	-196.837
2.06206	-4.75749	-197.374
2.07207	-4.82675	-197.909
2.08208	-4.89678	-198.443
2.09209	-4.96757	-198.976
2.1021	-5.03912	-199.508
2.11211	-5.11141	-200.038
2.12212	-5.18443	-200.566
2.13213	-5.25818	-201.092
2.14214	-5.33264	-201.616
2.15215	-5.4078	-202.139
2.16216	-5.48365	-202.659
2.17217	-5.56018	-203.177
2.18218	-5.63737	-203.692
2.19219	-5.71522	-204.205
2.2022	-5.79371	-204.716
2.21221	-5.87282	-205.224
2.22222	-5.95255	-205.729
2.23223	-6.03288	-206.231
2.24224	-6.11379	-206.731
2.25225	-6.19528	-207.227
2.26226	-6.27732	-207.72
2.27227	-6.3599	-208.21
2.28228	-6.44302	-208.697
2.29229	-6.52664	-209.181
2.3023	-6.61077	-209.661
2.31231	-6.69538	-210.138
2.32232	-6.78046	-210.612
2.33233	-6.86599	-211.082
2.34234	-6.95196	-211.548
2.35235	-7.03836	-212.011
2.36236	-7.12516	-212.47
2.37237	-7.21236	-212.926
2.38238	-7.29994	-213.378
2.39239	-7.38789	-213.826
2.4024	-7.47619	-214.271
2.41241	-7.56482	-214.711
2.42242	-7.65377	-215.148
2.43243	-7.74303	-215.581
2.44244	-7.83259	-216.01
2.45245	-7.92242	-216.436
2.46246	-8.01253	-216.857
2.47247	-8.10288	-217.275
2.48248	-8.19347	-217.689
2.49249	-8.28429	-218.098
2.5025	-8.37532	-218.504
2.51251	-8.46655	-218.907
2.52252	-8.55797	-219.305
2.53253	-8.64957	-219.699
2.54254	-8.74132	-220.09
2.55255	-8.83323	-220.476
2.56256	-8.92528	-220.859
2.57257	-9.01745	-221.238
2.58258	-9.10974	-221.613
2.59259	-9.20214	-221.984
2.6026	-9.29463	-222.352
2.61261	-9.38721	-222.716
2.62262	-9.47986	-223.076
2.63263	-9.57257	-223.432
2.64264	-9.66534	-223.784
2.65265	-9.75815	-224.133
2.66266	-9.851	-224.478
2.67267	-9.94387	-224.82
2.68268	-10.0368	-225.158
2.69269	-10.1297	-225.492
2.7027	-10.2226	-225.823
2.71271	-10.3154	-226.15
2.72272	-10.4083	-226.474
2.73273	-10.5012	-226.794
2.74274	-10.594	-227.111
2.75275	-10.6868	-227.424
2.76276	-10.7795	-227.734
2.77277	-10.8722	-228.04
2.78278	-10.9648	-228.343
2.79279	-11.0573	-228.643
2.8028	-11.1498	-228.94
2.81281	-11.2422	-229.233
2.82282	-11.3345	-229.523
2.83283	-11.4268	-229.81
2.84284	-11.5189	-230.094
2.85285	-11.6109	-230.375
2.86286	-11.7028	-230.652
2.87287	-11.7947	-230.927
2.88288	-11.8863	-231.199
2.89289	-11.9779	-231.467
2.9029	-12.0694	-231.733
2.91291	-12.1607	-231.995
2.92292	-12.2519	-232.255
2.93293	-12.3429	-232.512
2.94294	-12.4338	-232.766
2.95295	-12.5246	-233.018
2.96296	-12.6152	-233.266
2.97297	-12.7056	-233.512
2.98298	-12.7959	-233.755
2.99299	-12.8861	-233.996
3.003	-12.976	-234.233
3.01301	-13.0659	-234.469
3.02302	-13.1555	-234.701
3.03303	-13.245	-234.931
3.04304	-13.3343	-235.159
3.05305	-13.4234	-235.384
3.06306	-13.5123	-235.607
3.07307	-13.6011	-235.827
3.08308	-13.6897	-236.045
3.09309	-13.7781	-236.261
3.1031	-13.8663	-236.474
3.11311	-13.9543	-236.685
3.12312	-14.0421	-236.894
3.13313	-14.1298	-237.1
3.14314	-14.2172	-237.304
3.15315	-14.3045	-237.506
3.16316	-14.3915	-237.706
3.17317	-14.4784	-237.904
3.18318	-14.565	-238.099
3.19319	-14.6515	-238.293
3.2032	-14.7378	-238.484
3.21321	-14.8238	-238.674
3.22322	-14.9097	-238.861
3.23323	-14.9953	-239.047
3.24324	-15.0807	-239.231
3.25325	-15.166	-239.412
3.26326	-15.251	-239.592
3.27327	-15.3358	-239.77
3.28328	-15.4204	-239.946
3.29329	-15.5048	-240.12
3.3033	-15.589	-240.292
3.31331	-15.673	-240.463
3.32332	-15.7568	-240.632
3.33333	-15.8404	-240.799
3.34334	-15.9237	-240.964
3.35335	-16.0069	-241.128
3.36336	-16.0898	-241.29
3.37337	-16.1725	-241.451
3.38338	-16.255	-241.609
3.39339	-16.3373	-241.767
3.4034	-16.4194	-241.922
3.41341	-16.5013	-242.076
3.42342	-16.5829	-242.229
3.43343	-16.6644	-242.38
3.44344	-16.7456	-242.529
3.45345	-16.8266	-242.677
3.46346	-16.9074	-242.824
3.47347	-16.988	-242.969
3.48348	-17.0684	-243.113
3.49349	-17.1486	-243.255
3.5035	-17.2286	-243.396
3.51351	-17.3083	-243.535
3.52352	-17.3879	-243.673
3.53353	-17.4672	-243.81
3.54354	-17.5463	-243.946
3.55355	-17.6253	-244.08
3.56356	-17.704	-244.213
3.57357	-17.7825	-244.344
3.58358	-17.8608	-244.475
3.59359	-17.9388	-244.604
3.6036	-18.0167	-244.732
3.61361	-18.0944	-244.858
3.62362	-18.1718	-244.984
3.63363	-18.2491	-245.108
3.64364	-18.3261	-245.231
3.65365	-18.403	-245.353
3.66366	-18.4796	-245.474
3.67367	-18.5561	-245.594
3.68368	-18.6323	-245.712
3.69369	-18.7083	-245.83
3.7037	-18.7841	-245.946
3.71371	-18.8598	-246.062
3.72372	-18.9352	-246.176
3.73373	-19.0104	-246.29
3.74374	-19.0854	-246.402
3.75375	-19.1603	-246.513
3.76376	-19.2349	-246.623
3.77377	-19.3093	-246.733
3.78378	-19.3835	-246.841
3.79379	-19.4576	-246.948
3.8038	-19.5314	-247.055
3.81381	-19.605	-247.16
3.82382	-19.6785	-247.264
3.83383	-19.7517	-247.368
3.84384	-19.8248	-247.471
3.85385	-19.8976	-247.573
3.86386	-19.9703	-247.673
3.87387	-20.0428	-247.773
3.88388	-20.1151	-247.873
3.89389	-20.1871	-247.971
3.9039	-20.2591	-248.068
3.91391	-20.3308	-248.165
3.92392	-20.4023	-248.261
3.93393	-20.4736	-248.356
3.94394	-20.5448	-248.45
3.95395	-20.6158	-248.543
3.96396	-20.6865	-248.636
3.97397	-20.7571	-248.727
3.98398	-20.8275	-248.818
3.99399	-20.8978	-248.909
4.004	-20.9678	-248.998
4.01401	-21.0377	-249.087
4.02402	-21.1074	-249.175
4.03403	-21.1769	-249.262
4.04404	-21.2462	-249.349
4.05405	-21.3153	-249.435
4.06406	-21.3843	-249.52
4.07407	-21.4531	-249.604
4.08408	-21.5217	-249.688
4.09409	-21.5901	-249.771
4.1041	-21.6584	-249.854
4.11411	-21.7265	-249.936
4.12412	-21.7944	-250.017
4.13413	-21.8621	-250.097
4.14414	-21.9297	-250.177
4.15415	-21.9971	-250.256
4.16416	-22.0643	-250.335
4.17417	-22.1313	-250.413
4.18418	-22.1982	-250.49
4.19419	-22.2649	-250.567
4.2042	-22.3315	-250.643
4.21421	-22.3978	-250.719
4.22422	-22.464	-250.793
4.23423	-22.5301	-250.868
4.24424	-22.596	-250.942
4.25425	-22.6617	-251.015
4.26426	-22.7272	-251.088
4.27427	-22.7926	-251.16
4.28428	-22.8578	-251.231
4.29429	-22.9229	-251.302
4.3043	-22.9878	-251.373
4.31431	-23.0525	-251.443
4.32432	-23.1171	-251.512
4.33433	-23.1815	-251.581
4.34434	-23.2458	-251.65
4.35435	-23.3099	-251.718
4.36436	-23.3738	-251.785
4.37437	-23.4376	-251.852
4.38438	-23.5012	-251.918
4.39439	-23.5647	-251.984
4.4044	-23.628	-252.05
4.41441	-23.6912	-252.115
4.42442	-23.7542	-252.179
4.43443	-23.817	-252.243
4.44444	-23.8798	-252.307
4.45445	-23.9423	-252.37
4.46446	-24.0047	-252.432
4.47447	-24.067	-252.495
4.48448	-24.1291	-252.556
4.49449	-24.191	-252.618
4.5045	-24.2528	-252.679
4.51451	-24.3145	-252.739
4.52452	-24.376	-252.799
4.53453	-24.4374	-252.859
4.54454	-24.4986	-252.918
4.55455	-24.5597	-252.977
4.56456	-24.6206	-253.035
4.57457	-24.6814	-253.093
4.58458	-24.7421	-253.15
4.59459	-24.8026	-253.208
4.6046	-24.8629	-253.264
4.61461	-24.9232	-253.321
4.62462	-24.9832	-253.377
4.63463	-25.0432	-253.432
4.64464	-25.103	-253.488
4.65465	-25.1626	-253.542
4.66466	-25.2222	-253.597
4.67467	-25.2816	-253.651
4.68468	-25.3408	-253.705
4.69469	-25.3999	-253.758
4.7047	-25.4589	-253.811
4.71471	-25.5177	-253.864
4.72472	-25.5764	-253.916
4.73473	-25.635	-253.968
4.74474	-25.6935	-254.02
4.75475	-25.7518	-254.071
4.76476	-25.8099	-254.122
4.77477	-25.868	-254.173
4.78478	-25.9259	-254.223
4.79479	-25.9837	-254.273
4.8048	-26.0413	-254.323
4.81481	-26.0989	-254.372
4.82482	-26.1562	-254.421
4.83483	-26.2135	-254.47
4.84484	-26.2706	-254.518
4.85485	-26.3277	-254.566
4.86486	-26.3845	-254.614
4.87487	-26.4413	-254.662
4.88488	-26.4979	-254.709
4.89489	-26.5544	-254.756
4.9049	-26.6108	-254.802
4.91491	-26.6671	-254.849
4.92492	-26.7232	-254.895
4.93493	-26.7792	-254.94
4.94494	-26.8351	-254.986
4.95495	-26.8908	-255.031
4.96496	-26.9465	-255.076
4.97497	-27.002	-255.12
4.98498	-27.0574	-255.165
4.99499	-27.1127	-255.209
5.00501	-27.1678	-255.253
5.01502	-27.2229	-255.296
5.02503	-27.2778	-255.339
5.03504	-27.3326	-255.382
5.04505	-27.3873	-255.425
5.05506	-27.4419	-255.468
5.06507	-27.4963	-255.51
5.07508	-27.5507	-255.552
5.08509	-27.6049	-255.594
5.0951	-27.659	-255.635
5.10511	-27.713	-255.676
5.11512	-27.7668	-255.717
5.12513	-27.8206	-255.758
5.13514	-27.8743	-255.798
5.14515	-27.9278	-255.839
5.15516	-27.9812	-255.879
5.16517	-28.0345	-255.919
5.17518	-28.0877	-255.958
5.18519	-28.1408	-255.997
5.1952	-28.1938	-256.037
5.20521	-28.2467	-256.075
5.21522	-28.2994	-256.114
5.22523	-28.3521	-256.153
5.23524	-28.4046	-256.191
5.24525	-28.457	-256.229
5.25526	-28.5094	-256.267
5.26527	-28.5616	-256.304
5.27528	-28.6137	-256.341
5.28529	-28.6657	-256.379
5.2953	-28.7176	-256.415
5.30531	-28.7694	-256.452
5.31532	-28.8211	-256.489
5.32533	-28.8727	-256.525
5.33534	-28.9241	-256.561
5.34535	-28.9755	-256.597
5.35536	-29.0268	-256.633
5.36537	-29.0779	-256.668
5.37538	-29.129	-256.704
5.38539	-29.18	-256.739
5.3954	-29.2308	-256.774
5.40541	-29.2816	-256.808
5.41542	-29.3322	-256.843
5.42543	-29.3828	-256.877
5.43544	-29.4332	-256.912
5.44545	-29.4836	-256.946
5.45546	-29.5338	-256.979
5.46547	-29.584	-257.013
5.47548	-29.634	-257.046
5.48549	-29.684	-257.08
5.4955	-29.7339	-257.113
5.50551	-29.7836	-257.146
5.51552	-29.8333	-257.178
5.52553	-29.8828	-257.211
5.53554	-29.9323	-257.243
5.54555	-29.9817	-257.276
5.55556	-30.031	-257.308
5.56557	-30.0801	-257.34
5.57558	-30.1292	-257.371
5.58559	-30.1782	-257.403
5.5956	-30.2271	-257.434
5.60561	-30.2759	-257.465
5.61562	-30.3246	-257.497
5.62563	-30.3733	-257.527
5.63564	-30.4218	-257.558
5.64565	-30.4702	-257.589
5.65566	-30.5185	-257.619
5.66567	-30.5668	-257.649
5.67568	-30.6149	-257.68
5.68569	-30.663	-257.71
5.6957	-30.711	-257.739
5.70571	-30.7589	-257.769
5.71572	-30.8066	-257.799
5.72573	-30.8544	-257.828
5.73574	-30.902	-257.857
5.74575	-30.9495	-257.886
5.75576	-30.9969	-257.915
5.76577	-31.0443	-257.944
5.77578	-31.0915	-257.973
5.78579	-31.1387	-258.001
5.7958	-31.1858	-258.029
5.80581	-31.2328	-258.058
5.81582	-31.2797	-258.086
5.82583	-31.3265	-258.114
5.83584	-31.3732	-258.141
5.84585	-31.4199	-258.169
5.85586	-31.4664	-258.197
5.86587	-31.5129	-258.224
5.87588	-31.5593	-258.251
5.88589	-31.6056	-258.278
5.8959	-31.6518	-258.305
5.90591	-31.698	-258.332
5.91592	-31.744	-258.359
5.92593	-31.79	-258.386
5.93594	-31.8359	-258.412
5.94595	-31.8817	-258.439
5.95596	-31.9274	-258.465
5.96597	-31.9731	-258.491
5.97598	-32.0186	-258.517
5.98599	-32.0641	-258.543
5.996	-32.1095	-258.569
6.00601	-32.1548	-258.594
6.01602	-32.2	-258.62
6.02603	-32.2452	-258.645
6.03604	-32.2903	-258.67
6.04605	-32.3353	-258.695
6.05606	-32.3802	-258.721
6.06607	-32.425	-258.745
6.07608	-32.4698	-258.77
6.08609	-32.5144	-258.795
6.0961	-32.559	-258.819
6.10611	-32.6036	-258.844
6.11612	-32.648	-258.868
6.12613	-32.6924	-258.893
6.13614	-32.7366	-258.917
6.14615	-32.7808	-258.941
6.15616	-32.825	-258.965
6.16617	-32.869	-258.988
6.17618	-32.913	-259.012
6.18619	-32.9569	-259.036
6.1962	-33.0007	-259.059
6.20621	-33.0445	-259.083
6.21622	-33.0882	-259.106
6.22623	-33.1318	-259.129
6.23624	-33.1753	-259.152
6.24625	-33.2187	-259.175
6.25626	-33.2621	-259.198
6.26627	-33.3054	-259.221
6.27628	-33.3487	-259.243
6.28629	-33.3918	-259.266
6.2963	-33.4349	-259.288
6.30631	-33.4779	-259.311
6.31632	-33.5208	-259.333
6.32633	-33.5637	-259.355
6.33634	-33.6065	-259.377
6.34635	-33.6492	-259.399
6.35636	-33.6919	-259.421
6.36637	-33.7344	-259.443
6.37638	-33.7769	-259.464
6.38639	-33.8194	-259.486
6.3964	-33.8617	-259.508
6.40641	-33.904	-259.529
6.41642	-33.9463	-259.55
6.42643	-33.9884	-259.572
6.43644	-34.0305	-259.593
6.44645	-34.0725	-259.614
6.45646	-34.1144	-259.635
6.46647	-34.1563	-259.656
6.47648	-34.1981	-259.676
6.48649	-34.2399	-259.697
6.4965	-34.2815	-259.718
6.50651	-34.3231	-259.738
6.51652	-34.3647	-259.759
6.52653	-34.4061	-259.779
6.53654	-34.4475	-259.799
6.54655	-34.4888	-259.819
6.55656	-34.5301	-259.839
6.56657	-34.5713	-259.859
6.57658	-34.6124	-259.879
6.58659	-34.6535	-259.899
6.5966	-34.6945	-259.919
6.60661	-34.7354	-259.939
6.61662	-34.7763	-259.958
6.62663	-34.8171	-259.978
6.63664	-34.8578	-259.997
6.64665	-34.8985	-260.017
6.65666	-34.9391	-260.036
6.66667	-34.9796	-260.055
6.67668	-35.0201	-260.074
6.68669	-35.0605	-260.093
6.6967	-35.1008	-260.112
6.70671	-35.1411	-260.131
6.71672	-35.1813	-260.15
6.72673	-35.2215	-260.169
6.73674	-35.2616	-260.187
6.74675	-35.3016	-260.206
6.75676	-35.3415	-260.225
6.76677	-35.3814	-260.243
6.77678	-35.4213	-260.261
6.78679	-35.4611	-260.28
6.7968	-35.5008	-260.298
6.80681	-35.5404	-260.316
6.81682	-35.58	-260.334
6.82683	-35.6195	-260.352
6.83684	-35.659	-260.37
6.84685	-35.6984	-260.388
6.85686	-35.7378	-260.406
6.86687	-35.777	-260.424
6.87688	-35.8163	-260.441
6.88689	-35.8554	-260.459
6.8969	-35.8945	-260.476
6.90691	-35.9336	-260.494
6.91692	-35.9725	-260.511
6.92693	-36.0115	-260.529
6.93694	-36.0503	-260.546
6.94695	-36.0891	-260.563
6.95696	-36.1279	-260.58
6.96697	-36.1666	-260.597
6.97698	-36.2052	-260.614
6.98699	-36.2438	-260.631
6.997	-36.2823	-260.648
7.00701	-36.3207	-260.665
7.01702	-36.3591	-260.682
7.02703	-36.3974	-260.698
7.03704	-36.4357	-260.715
7.04705	-36.4739	-260.732
7.05706	-36.5121	-260.748
7.06707	-36.5502	-260.764
7.07708	-36.5883	-260.781
7.08709	-36.6263	-260.797
7.0971	-36.6642	-260.813
7.10711	-36.7021	-260.83
7.11712	-36.7399	-260.846
7.12713	-36.7777	-260.862
7.13714	-36.8154	-260.878
7.14715	-36.853	-260.894
7.15716	-36.8906	-260.91
7.16717	-36.9282	-260.925
7.17718	-36.9657	-260.941
7.18719	-37.0031	-260.957
7.1972	-37.0405	-260.973
7.20721	-37.0778	-260.988
7.21722	-37.1151	-261.004
7.22723	-37.1523	-261.019
7.23724	-37.1894	-261.035
7.24725	-37.2265	-261.05
7.25726	-37.2636	-261.065
7.26727	-37.3006	-261.081
7.27728	-37.3375	-261.096
7.28729	-37.3744	-261.111
7.2973	-37.4112	-261.126
7.30731	-37.448	-261.141
7.31732	-37.4848	-261.156
7.32733	-37.5214	-261.171
7.33734	-37.5581	-261.186
7.34735	-37.5946	-261.201
7.35736	-37.6312	-261.216
7.36737	-37.6676	-261.231
7.37738	-37.704	-261.245
7.38739	-37.7404	-261.26
7.3974	-37.7767	-261.274
7.40741	-37.813	-261.289
7.41742	-37.8492	-261.303
7.42743	-37.8853	-261.318
7.43744	-37.9214	-261.332
7.44745	-37.9575	-261.347
7.45746	-37.9935	-261.361
7.46747	-38.0295	-261.375
7.47748	-38.0654	-261.389
7.48749	-38.1012	-261.403
7.4975	-38.137	-261.417
7.50751	-38.1728	-261.432
7.51752	-38.2085	-261.446
7.52753	-38.2441	-261.459
7.53754	-38.2797	-261.473
7.54755	-38.3153	-261.487
7.55756	-38.3508	-261.501
7.56757	-38.3862	-261.515
7.57758	-38.4216	-261.528
7.58759	-38.457	-261.542
7.5976	-38.4923	-261.556
7.60761	-38.5275	-261.569
7.61762	-38.5627	-261.583
7.62763	-38.5979	-261.596
7.63764	-38.633	-261.61
7.64765	-38.6681	-261.623
7.65766	-38.7031	-261.636
7.66767	-38.7381	-261.65
7.67768	-38.773	-261.663
7.68769	-38.8078	-261.676
7.6977	-38.8427	-261.689
7.70771	-38.8774	-261.702
7.71772	-38.9122	-261.716
7.72773	-38.9468	-261.729
7.73774	-38.9815	-261.742
7.74775	-39.0161	-261.755
7.75776	-39.0506	-261.767
7.76777	-39.0851	-261.78
7.77778	-39.1195	-261.793
7.78779	-39.1539	-261.806
7.7978	-39.1883	-261.819
7.80781	-39.2226	-261.831
7.81782	-39.2569	-261.844
7.82783	-39.2911	-261.857
7.83784	-39.3253	-261.869
7.84785	-39.3594	-261.882
7.85786	-39.3935	-261.894
7.86787	-39.4275	-261.907
7.87788	-39.4615	-261.919
7.88789	-39.4954	-261.931
7.8979	-39.5293	-261.944
7.90791	-39.5632	-261.956
7.91792	-39.597	-261.968
7.92793	-39.6307	-261.98
7.93794	-39.6645	-261.993
7.94795	-39.6981	-262.005
7.95796	-39.7318	-262.017
7.96797	-39.7653	-262.029
7.97798	-39.7989	-262.041
7.98799	-39.8324	-262.053
7.998	-39.8658	-262.065
8.00801	-39.8992	-262.077
8.01802	-39.9326	-262.089
8.02803	-39.9659	-262.1
8.03804	-39.9992	-262.112
8.04805	-40.0324	-262.124
8.05806	-40.0656	-262.136
8.06807	-40.0988	-262.147
8.07808	-40.1319	-262.159
8.08809	-40.1649	-262.171
8.0981	-40.198	-262.182
8.10811	-40.2309	-262.194
8.11812	-40.2639	-262.205
8.12813	-40.2968	-262.217
8.13814	-40.3296	-262.228
8.14815	-40.3624	-262.24
8.15816	-40.3952	-262.251
8.16817	-40.4279	-262.262
8.17818	-40.4606	-262.274
8.18819	-40.4932	-262.285
8.1982	-40.5258	-262.296
8.20821	-40.5584	-262.307
8.21822	-40.5909	-262.318
8.22823	-40.6234	-262.33
8.23824	-40.6558	-262.341
8.24825	-40.6882	-262.352
8.25826	-40.7206	-262.363
8.26827	-40.7529	-262.374
8.27828	-40.7851	-262.385
8.28829	-40.8174	-262.396
8.2983	-40.8496	-262.406
8.30831	-40.8817	-262.417
8.31832	-40.9138	-262.428
8.32833	-40.9459	-262.439
8.33834	-40.9779	-262.45
8.34835	-41.0099	-262.46
8.35836	-41.0418	-262.471
8.36837	-41.0737	-262.482
8.37838	-41.1056	-262.492
8.38839	-41.1374	-262.503
8.3984	-41.1692	-262.514
8.40841	-41.201	-262.524
8.41842	-41.2327	-262.535
8.42843	-41.2643	-262.545
8.43844	-41.296	-262.555
8.44845	-41.3276	-262.566
8.45846	-41.3591	-262.576
8.46847	-41.3906	-262.587
8.47848	-41.4221	-262.597
8.48849	-41.4535	-262.607
8.4985	-41.4849	-262.618
8.50851	-41.5163	-262.628
8.51852	-41.5476	-262.638
8.52853	-41.5789	-262.648
8.53854	-41.6101	-262.658
8.54855	-41.6413	-262.668
8.55856	-41.6725	-262.678
8.56857	-41.7036	-262.689
8.57858	-41.7347	-262.699
8.58859	-41.7658	-262.709
8.5986	-41.7968	-262.719
8.60861	-41.8278	-262.728
8.61862	-41.8587	-262.738
8.62863	-41.8896	-262.748
8.63864	-41.9205	-262.758
8.64865	-41.9513	-262.768
8.65866	-41.9821	-262.778
8.66867	-42.0129	-262.788
8.67868	-42.0436	-262.797
8.68869	-42.0743	-262.807
8.6987	-42.1049	-262.817
8.70871	-42.1355	-262.826
8.71872	-42.1661	-262.836
8.72873	-42.1966	-262.846
8.73874	-42.2271	-262.855
8.74875	-42.2576	-262.865
8.75876	-42.288	-262.874
8.76877	-42.3184	-262.884
8.77878	-42.3488	-262.893
8.78879	-42.3791	-262.903
8.7988	-42.4094	-262.912
8.80881	-42.4396	-262.921
8.81882	-42.4698	-262.931
8.82883	-42.5	-262.94
8.83884	-42.5301	-262.95
